order_id	product_id	customer_id	price	quantity	discount_amount	tax_amount	order_total	shipping_date	order_date	checkout_started_at	payment_method_entered_at	payment_attempted_at	payment_authorized_at	payment_captured_at	payment_stage	payment_status	payment_method	payment_attempts	requires_3ds_authentication	authentication_success	gateway_response	decline_reason	fraud_score	fraud_flag	transaction_fee	net_revenue	checkout_device	traffic_source	customer_segment	region	merchant_industry	currency
2872713395	596794	19910470	221.84	1	0	5.56	227.4	4/30/2024	4/30/2024	4/30/2024 23:20	4/30/2024 23:32	4/30/2024 23:32	4/30/2024 23:44	4/30/2024 23:31	payment_captured	Paid	ACH	1	0	1	approved	None	21.6	0	1.92	225.48	Mobile	Paid Search	SMB	Southwest	Healthcare	USD
2486981167	824839	59126431	197.29	1	0	13.7	210.99		8/7/2024	8/7/2024 9:33	8/7/2024 9:40	8/7/2024 9:43			payment_attempted	Failed	ACH	3	0	1	insufficient_funds	AVS mismatch	28.3	0	0	0	Desktop	Paid Search	Mid-Market	Northeast	Retail	USD
7298691094	337032	22929219	165.07	1	0	2.87	167.94	1/28/2025	1/28/2025	1/28/2025 13:53	1/28/2025 14:03	1/28/2025 14:10	1/28/2025 14:12	1/28/2025 13:58	payment_captured	Paid	Card	4	0	0	approved	None	31.1	0	5.17	162.77	Desktop	Paid Search	Mid-Market	Southeast	Healthcare	USD
3463491643	596794	81424958	234.57	1	0	2.98	237.55		10/15/2024	10/15/2024 20:56	10/15/2024 21:08	10/15/2024 21:08			payment_attempted	Failed	Card	4	0	1	insufficient_funds	Insufficient funds	17.1	0	0	0	Desktop	Paid Search	Mid-Market	International	Healthcare	USD
1629153917	197097	34926492	277.36	1	0	2.69	280.05	7/10/2024	7/8/2024	7/8/2024 21:59	7/8/2024 22:10	7/8/2024 22:12	7/8/2024 22:06	7/8/2024 22:04	payment_captured	Paid	ACH	1	0	0	approved	None	10.6	0	2.34	277.71	Desktop	Paid Search	Startup	West	SaaS	USD
3415346992	337032	60193266	159.44	1	0	9.7	169.14		11/3/2024	11/3/2024 2:47	11/3/2024 2:50	11/3/2024 2:51			payment_attempted	Pending	Card	1	0	1	manual_review	None	21.7	0	0	0	Desktop	Paid Search	SMB	Southwest	Retail	CAD
9041903296	605001	69302887	197.37	1	0	7.2	204.57	3/7/2025	3/5/2025	3/5/2025 16:49	3/5/2025 17:01	3/5/2025 17:07	3/5/2025 17:10	3/5/2025 17:06	payment_captured	Paid	Card	2	1	1	approved	None	24.4	1	6.23	198.34	Mobile	Referral	SMB	Northeast	Healthcare	USD
1966665785	224955	63064516	287.58	1	0	23.97	311.55	4/26/2025	4/26/2025	4/26/2025 2:24	4/26/2025 2:35	4/26/2025 2:32	4/26/2025 2:43	4/26/2025 2:45	payment_captured	Paid	Bank Transfer	1	1	1	approved	None	12	0	3.84	307.71	Mobile	Organic Search	Mid-Market	West	Professional Services	USD
7950234706	824839	44452466	240.96	1	0	14.73	255.69		11/29/2024	11/29/2024 17:42					checkout_started	Abandoned	ACH	1	0		customer_abandoned	Session timeout	18.6	0	0	0	Desktop	Direct	Mid-Market	West	Professional Services	USD
1920192887	824839	78415017	236.02	2	0	24.93	496.97		6/5/2024	6/5/2024 4:30	6/5/2024 4:32	6/5/2024 4:37	6/5/2024 4:47		payment_authorized	Pending	ACH	1	1	0	manual_review	None	18.1	0	0	0	Desktop	Referral	SMB	West	Professional Services	USD
2981230505	122870	73924911	90.77	1	0	2.17	92.94		1/29/2025	1/29/2025 23:16	1/29/2025 23:26				payment_method_entered	Abandoned	Card	2	1		customer_abandoned	None	19.4	0	0	0	Desktop	Paid Search	SMB	Northeast	Wholesale	USD
4684748715	855544	63799317	86.19	2	0	1.03	173.41		10/14/2024	10/14/2024 2:19	10/14/2024 2:27				payment_method_entered	Abandoned	Card	1	1		session_timeout	Customer abandoned checkout	14.6	0	0	0	Mobile	Email Campaign	SMB	Northeast	Retail	USD
1128085638	824839	36068817	237.43	1	35.61	4.3	206.12	11/1/2024	10/31/2024	10/31/2024 10:10	10/31/2024 10:14	10/31/2024 10:18	10/31/2024 10:29	10/31/2024 10:19	payment_captured	Paid	Card	2	0	0	approved	None	1	0	6.28	199.84	Desktop	Paid Search	Mid-Market	Midwest	Professional Services	USD
2233089493	224955	75835641	410.27	1	0	19.81	430.08	2/8/2025	2/5/2025	2/5/2025 13:11	2/5/2025 13:18	2/5/2025 13:31	2/5/2025 13:29	2/5/2025 13:28	payment_captured	Paid	ACH	2	0	1	approved	None	1.3	0	3.54	426.54	Desktop	Referral	SMB	International	Travel	USD
1221376736	836810	34160462	68.66	1	0	0.42	69.08		4/7/2025	4/7/2025 2:27	4/7/2025 2:36	4/7/2025 2:29			payment_attempted	Failed	BNPL	3	1	1	insufficient_funds	Expired card	46.4	0	0	0	Desktop	Organic Search	SMB	Northeast	Wholesale	USD
5680068881	836810	68156505	81.02	1	0	4.61	85.63	6/30/2024	6/28/2024	6/28/2024 2:33	6/28/2024 2:42	6/28/2024 2:43	6/28/2024 2:57	6/28/2024 2:41	payment_captured	Paid	Card	1	0	1	approved	None	24.8	0	2.78	82.85	Desktop	Referral	SMB	West	Restaurants	USD
9831783919	671127	82224320	162.37	1	0	4.7	167.07		5/10/2024	5/10/2024 16:34	5/10/2024 16:40	5/10/2024 16:42			payment_attempted	Failed	Card	3	0	1	bank_rejected	Suspected fraud	10.6	0	0	0	Desktop	Paid Search	Mid-Market	West	Wholesale	USD
1819346304	855544	17722214	118.25	1	0	9.57	127.82	9/15/2024	9/15/2024	9/15/2024 15:52	9/15/2024 15:59	9/15/2024 16:12	9/15/2024 16:09	9/15/2024 16:22	payment_captured	Refunded	Digital Wallet	2	0	1	refunded	None	9.3	0	3.62	124.2	Desktop	Paid Search	SMB	Midwest	SaaS	USD
3740988467	224955	54306585	364.8	2	72.96	54.08	710.72	9/23/2024	9/23/2024	9/23/2024 22:26	9/23/2024 22:30	9/23/2024 22:44	9/23/2024 22:39	9/23/2024 22:31	payment_captured	Paid	Bank Transfer	3	0	1	approved	None	40.7	0	8.63	702.09	Tablet	Organic Search	SMB	West	Wholesale	USD
6150822030	824839	18396770	181.11	1	0	3.75	184.86	1/17/2025	1/16/2025	1/16/2025 14:35	1/16/2025 14:41	1/16/2025 14:49	1/16/2025 14:48	1/16/2025 14:50	payment_captured	Paid	Card	4	0	1	approved	None	39.7	0	5.66	179.2	Desktop	Paid Search	SMB	International	Wholesale	USD
9180346655	605001	30725117	219.56	1	0	12.94	232.5		9/26/2024	9/26/2024 19:30					checkout_started	Abandoned	Card	1	0		customer_abandoned	Customer abandoned checkout	9.9	0	0	0	Mobile	Partner Marketplace	Enterprise	West	SaaS	USD
9054015385	122870	40946778	91.37	1	0	5.47	96.84	4/27/2025	4/27/2025	4/27/2025 6:16	4/27/2025 6:20	4/27/2025 6:24	4/27/2025 6:31	4/27/2025 6:43	payment_captured	Paid	ACH	2	0	1	approved	None	3.3	0	0.87	95.97	Desktop	Paid Search	SMB	Southwest	Healthcare	USD
6252656693	824839	16607519	189.21	1	0	11.53	200.74		4/19/2025	4/19/2025 10:48	4/19/2025 11:00	4/19/2025 10:55			payment_attempted	Failed	Card	2	0	1	expired_card	Card declined	11.5	0	0	0	Desktop	Organic Search	SMB	Northeast	Retail	USD
4369244544	122870	85151664	93.98	1	0	4.69	98.67		7/17/2024	7/17/2024 14:18	7/17/2024 14:22	7/17/2024 14:24			payment_attempted	Pending	Digital Wallet	1	1	0	pending_review	None	22.9	0	0	0	Mobile	Referral	SMB	Southwest	Professional Services	USD
7213653857	596794	51806243	229.63	1	0	2.35	231.98	8/19/2024	8/14/2024	8/14/2024 21:49	8/14/2024 21:54	8/14/2024 21:51	8/14/2024 21:58	8/14/2024 21:57	payment_captured	Paid	Card	1	0	0	approved	None	17.3	0	7.03	224.95	Mobile	Paid Search	Startup	Southeast	Retail	USD
9244621205	197097	46936906	209.31	4	0	30.9	868.14		7/20/2024	7/20/2024 17:12	7/20/2024 17:18	7/20/2024 17:27			payment_attempted	Failed	Card	4	0	1	bank_rejected	Suspected fraud	28.4	0	0	0	Desktop	Referral	Enterprise	Northeast	Retail	USD
3025546119	224955	45802929	411.66	1	0	2.99	414.65	12/21/2024	12/21/2024	12/21/2024 4:01	12/21/2024 4:05	12/21/2024 4:05	12/21/2024 4:05	12/21/2024 4:17	payment_captured	Paid	ACH	2	0	1	approved	None	9.8	0	3.42	411.23	Tablet	Paid Search	Enterprise	Northeast	Restaurants	USD
2176696381	301407	97833844	276.37	1	0	10.57	286.94	6/12/2024	6/12/2024	6/12/2024 3:29	6/12/2024 3:41	6/12/2024 3:31	6/12/2024 3:46	6/12/2024 3:44	payment_captured	Paid	ACH	1	0	1	approved	None	7.7	0	2.4	284.54	Desktop	Direct	Enterprise	Midwest	Wholesale	USD
3338293431	671127	64855657	143.69	1	0	4.72	148.41		11/27/2024	11/27/2024 5:44					checkout_started	Abandoned	ACH	1	0		session_timeout	Session timeout	2.5	0	0	0	Mobile	Paid Search	Enterprise	Midwest	Education	USD
8969613874	337032	30181038	146.79	1	0	3.06	149.85		6/25/2024	6/25/2024 2:28	6/25/2024 2:38	6/25/2024 2:45			payment_attempted	Failed	Card	2	1	1	card_declined	Suspected fraud	26.4	0	0	0	Mobile	Organic Search	SMB	Southeast	Healthcare	USD
8740778031	431332	34415317	528.88	1	0	25.85	554.73		2/6/2025	2/6/2025 2:07	2/6/2025 2:10	2/6/2025 2:13			payment_attempted	Failed	Card	5	0	1	bank_rejected	3DS authentication failed	12.1	0	0	0	Desktop	Direct	Mid-Market	Southeast	Wholesale	USD
6879965555	836810	24922141	65.03	1	0	4.34	69.37	4/5/2025	4/5/2025	4/5/2025 20:43	4/5/2025 20:47	4/5/2025 20:59	4/5/2025 21:04	4/5/2025 21:12	payment_captured	Paid	ACH	4	1	1	approved	None	24.8	0	0.65	68.72	Desktop	Referral	Mid-Market	Southeast	Retail	USD
6167409066	197097	66821402	276.92	1	0	4.87	281.79		10/17/2024	10/17/2024 11:40	10/17/2024 11:48	10/17/2024 11:51			payment_attempted	Pending	Card	2	0	1	bank_processing	None	23.8	0	0	0	Desktop	Direct	Enterprise	Northeast	Healthcare	USD
2578101072	855544	77156690	106.31	1	0	3.29	109.6	1/4/2025	12/31/2024	12/31/2024 1:32	12/31/2024 1:39	12/31/2024 1:40	12/31/2024 1:45	12/31/2024 1:50	payment_captured	Paid	Card	4	0	1	approved	None	2.5	0	3.48	106.12	Desktop	Direct	SMB	West	SaaS	USD
4433091161	671127	27718042	134.83	1	0	4.31	139.14		2/14/2024	2/14/2024 1:30	2/14/2024 1:35	2/14/2024 1:44			payment_attempted	Failed	Card	3	1	1	expired_card	Card declined	11.9	0	0	0	Desktop	Organic Search	Mid-Market	West	Healthcare	USD
9974070390	301407	35623984	192.83	1	0	13.01	205.84	8/14/2024	8/13/2024	8/13/2024 19:32	8/13/2024 19:35	8/13/2024 19:34	8/13/2024 19:54	8/13/2024 19:41	payment_captured	Chargeback	Bank Transfer	1	0	1	chargeback_lost	None	40.5	1	2.57	203.27	Mobile	Paid Search	SMB	Midwest	SaaS	USD
6029492533	197097	77506238	198.54	1	29.78	4.07	172.83		2/22/2024	2/22/2024 8:24	2/22/2024 8:32				payment_method_entered	Abandoned	Digital Wallet	1	0		customer_abandoned	Session timeout	11.9	0	0	0	Desktop	Paid Search	SMB	International	SaaS	USD
4372868823	596794	69723329	233.89	1	0	15.93	249.82	10/8/2024	10/3/2024	10/3/2024 6:48	10/3/2024 6:55	10/3/2024 6:56	10/3/2024 6:51	10/3/2024 6:55	payment_captured	Paid	Card	1	0	0	approved	None	21.9	0	7.54	242.28	Desktop	Paid Search	SMB	Southeast	Restaurants	USD
1896753895	605001	94861210	169.06	1	8.45	5.62	166.23	6/9/2024	6/8/2024	6/8/2024 15:56	6/8/2024 16:06	6/8/2024 16:09	6/8/2024 16:21	6/8/2024 16:09	payment_captured	Paid	Digital Wallet	2	0	1	approved	None	25.1	0	4.62	161.61	Mobile	Email Campaign	Mid-Market	Northeast	Travel	USD
3433977374	824839	29441438	267.22	2	0	16	550.44	3/23/2025	3/23/2025	3/23/2025 22:04	3/23/2025 22:09	3/23/2025 22:06	3/23/2025 22:29	3/23/2025 22:11	payment_captured	Paid	Card	2	0	1	approved	None	16.2	0	16.26	534.18	Desktop	Referral	SMB	Northeast	Travel	USD
2219257273	197097	32929333	245.98	1	24.6	16.07	237.45	3/28/2024	3/27/2024	3/27/2024 21:44	3/27/2024 21:46	3/27/2024 22:00	3/27/2024 22:05	3/27/2024 21:52	payment_captured	Paid	ACH	5	0	0	approved	None	24.3	0	2	235.45	Mobile	Direct	SMB	Southwest	Retail	USD
8946827478	596794	46780292	205.25	1	0	2.31	207.56		5/8/2024	5/8/2024 9:50	5/8/2024 9:52	5/8/2024 10:04	5/8/2024 10:15		payment_authorized	Pending	ACH	2	0	1	manual_review	None	14.6	0	0	0	Mobile	Paid Search	SMB	Northeast	SaaS	USD
3760683308	585167	59669668	91.64	1	0	1.23	92.87	2/10/2024	2/9/2024	2/9/2024 23:28	2/9/2024 23:34	2/9/2024 23:40	2/9/2024 23:42	2/9/2024 23:51	payment_captured	Paid	Card	1	0	0	approved	None	24.5	0	2.99	89.88	Mobile	Paid Search	Startup	West	Restaurants	CAD
5391062128	197097	57842799	270.15	1	0	13.3	283.45		4/2/2024	4/2/2024 15:13	4/2/2024 15:18	4/2/2024 15:18	4/2/2024 15:34		payment_authorized	Pending	Card	3	0	1	pending_review	None	30.7	0	0	0	Desktop	Organic Search	SMB	Midwest	SaaS	USD
3029362390	855544	85664548	105.98	1	0	3.24	109.22	3/27/2025	3/26/2025	3/26/2025 1:40	3/26/2025 1:48	3/26/2025 1:58	3/26/2025 1:53	3/26/2025 1:46	payment_captured	Paid	Card	1	0	1	approved	None	3.3	0	3.47	105.75	Mobile	Social	SMB	Northeast	Retail	USD
4973681328	197097	56115321	242.1	1	0	16.05	258.15		4/21/2024	4/21/2024 22:23	4/21/2024 22:35	4/21/2024 22:36	4/21/2024 22:37		payment_authorized	Pending	ACH	1	0	1	manual_review	None	5	0	0	0	Mobile	Organic Search	Enterprise	Southwest	Wholesale	USD
1614832892	301407	28881845	274.9	2	0	9.16	558.96		3/23/2024	3/23/2024 12:15	3/23/2024 12:18	3/23/2024 12:18	3/23/2024 12:22		payment_authorized	Abandoned	Digital Wallet	2	0	1	customer_abandoned	Session timeout	8.3	0	0	0	Mobile	Referral	SMB	Southeast	Healthcare	USD
3714142053	197097	47473803	275.23	1	13.76	9.81	271.28	12/9/2024	12/8/2024	12/8/2024 20:50	12/8/2024 20:56	12/8/2024 20:56	12/8/2024 20:59	12/8/2024 21:11	payment_captured	Paid	Card	2	0	1	approved	None	22.3	0	8.17	263.11	Desktop	Referral	Mid-Market	West	Restaurants	USD
3708199472	596794	83736158	233.93	1	0	1	234.93		4/16/2025	4/16/2025 12:14	4/16/2025 12:25				payment_method_entered	Abandoned	Digital Wallet	3	0		session_timeout	None	32.6	0	0	0	Desktop	Organic Search	SMB	West	Retail	USD
2857767742	301407	99298455	254.71	1	0	5.81	260.52	5/3/2024	5/2/2024	5/2/2024 18:22	5/2/2024 18:33	5/2/2024 18:38	5/2/2024 18:29	5/2/2024 18:40	payment_captured	Paid	Card	1	0	1	approved	None	6.1	0	7.86	252.66	Mobile	Organic Search	SMB	Southwest	Wholesale	USD
6676430612	197097	71038160	219.5	1	0	9.68	229.18	1/11/2025	1/9/2025	1/9/2025 18:38	1/9/2025 18:47	1/9/2025 18:47	1/9/2025 18:49	1/9/2025 19:02	payment_captured	Paid	Card	1	0	1	approved	None	8.1	0	6.95	222.23	Mobile	Partner Marketplace	SMB	Northeast	Restaurants	USD
4492506834	189674	63647103	355.43	1	0	12.65	368.08		12/21/2024	12/21/2024 1:03					checkout_started	Abandoned	Card	4	1		session_timeout	Session timeout	15.8	0	0	0	Desktop	Email Campaign	Mid-Market	Southwest	Healthcare	USD
1674909962	605001	49689703	149.41	1	0	9.52	158.93		3/11/2025	3/11/2025 18:37	3/11/2025 18:40				payment_method_entered	Abandoned	Card	1	1		customer_abandoned	Session timeout	22.2	0	0	0	Mobile	Email Campaign	SMB	Southeast	Education	USD
2268487916	431332	90162783	443.81	1	0	19.06	462.87	12/22/2024	12/22/2024	12/22/2024 12:50	12/22/2024 12:55	12/22/2024 13:06	12/22/2024 13:11	12/22/2024 13:04	payment_captured	Paid	ACH	3	0	1	approved	None	20.6	0	3.8	459.07	Mobile	Email Campaign	SMB	West	Wholesale	USD
6097258078	596794	51956085	205.89	1	0	0.28	206.17	9/3/2024	9/2/2024	9/2/2024 11:49	9/2/2024 11:59	9/2/2024 12:09	9/2/2024 12:13	9/2/2024 12:09	payment_captured	Refunded	Card	2	0	1	refunded	None	23.9	0	6.28	199.89	Tablet	Direct	Mid-Market	Midwest	Retail	USD
9551430035	122870	80797042	70.61	1	0	1.94	72.55	1/3/2024	1/3/2024	1/3/2024 3:25	1/3/2024 3:35	1/3/2024 3:32	1/3/2024 3:35	1/3/2024 3:34	payment_captured	Paid	Card	1	0	1	approved	None	6.4	0	2.4	70.15	Desktop	Organic Search	SMB	Midwest	Professional Services	USD
2362831813	431332	72548079	366.42	1	0	18.05	384.47		4/5/2025	4/5/2025 3:45	4/5/2025 3:53	4/5/2025 3:57			payment_attempted	Failed	Card	5	1	1	processor_error	Bank rejected	13.6	0	0	0	Mobile	Email Campaign	SMB	Southeast	Retail	USD
9705554225	836810	87149326	76.41	1	0	0.13	76.54		9/26/2024	9/26/2024 7:36	9/26/2024 7:39				payment_method_entered	Abandoned	Bank Transfer	2	0		customer_abandoned	Session timeout	10.6	0	0	0	Desktop	Organic Search	SMB	Southeast	SaaS	USD
9556962423	596794	77922350	218.73	2	0	1.62	439.08	10/20/2024	10/18/2024	10/18/2024 19:50	10/18/2024 19:57	10/18/2024 19:59	10/18/2024 20:15	10/18/2024 20:02	payment_captured	Paid	Card	1	0	1	approved	None	9.9	0	13.03	426.05	Desktop	Referral	Mid-Market	Southwest	SaaS	USD
6917599242	122870	95113840	87.71	1	0	1.95	89.66	4/14/2024	4/14/2024	4/14/2024 10:33	4/14/2024 10:42	4/14/2024 10:52	4/14/2024 10:40	4/14/2024 10:44	payment_captured	Paid	Digital Wallet	1	1	0	approved	None	27.6	0	2.63	87.03	Tablet	Direct	Mid-Market	Midwest	SaaS	USD
9189878561	596794	83385359	159.09	1	0	8.29	167.38	3/6/2024	3/4/2024	3/4/2024 18:56	3/4/2024 19:04	3/4/2024 19:13	3/4/2024 19:21	3/4/2024 19:07	payment_captured	Paid	Card	1	0	1	approved	None	18.5	0	5.15	162.23	Desktop	Email Campaign	Startup	West	Professional Services	USD
8010246216	337032	57177046	151.53	1	0	10.74	162.27		12/8/2024	12/8/2024 6:43	12/8/2024 6:54	12/8/2024 7:01			payment_attempted	Pending	ACH	1	0	1	pending_review	None	27.8	0	0	0	Mobile	Organic Search	SMB	Northeast	Healthcare	USD
8004793077	824839	66312417	188.14	1	0	14.55	202.69	11/18/2024	11/13/2024	11/13/2024 4:21	11/13/2024 4:32	11/13/2024 4:35	11/13/2024 4:40	11/13/2024 4:26	payment_captured	Paid	Card	1	0	1	approved	None	38.9	0	6.18	196.51	Desktop	Organic Search	Mid-Market	Southeast	Restaurants	USD
6657740548	596794	73493745	162.05	1	16.21	5.29	151.13	9/11/2024	9/11/2024	9/11/2024 18:59	9/11/2024 19:03	9/11/2024 19:01	9/11/2024 19:02	9/11/2024 19:17	payment_captured	Paid	ACH	1	1	1	approved	None	25.1	0	1.31	149.82	Mobile	Referral	Mid-Market	West	SaaS	USD
9627467405	671127	55726497	121.27	1	0	6.56	127.83		1/10/2025	1/10/2025 19:37	1/10/2025 19:41				payment_method_entered	Abandoned	Card	1	0		customer_abandoned	Session timeout	3.5	0	0	0	Mobile	Email Campaign	SMB	International	Restaurants	CAD
8911490568	855544	70906255	104.74	1	0	0.23	104.97	3/25/2025	3/20/2025	3/20/2025 8:39	3/20/2025 8:49	3/20/2025 8:50	3/20/2025 9:04	3/20/2025 8:44	payment_captured	Paid	Digital Wallet	1	1	1	approved	None	11.7	1	3.03	101.94	Desktop	Direct	SMB	West	Travel	CAD
6345381883	197097	51872176	268.07	1	0	17.79	285.86	7/20/2024	7/13/2024	7/13/2024 14:07	7/13/2024 14:10	7/13/2024 14:18	7/13/2024 14:30	7/13/2024 14:30	payment_captured	Paid	ACH	1	1	1	approved	None	7.3	0	2.39	283.47	Desktop	Referral	SMB	Southeast	Retail	USD
7326968716	605001	81265519	170.29	1	0	3.6	173.89	1/22/2025	1/21/2025	1/21/2025 0:39	1/21/2025 0:41	1/21/2025 0:54	1/21/2025 0:57	1/21/2025 1:04	payment_captured	Paid	Card	2	0	1	approved	None	2.1	0	5.34	168.55	Desktop	Paid Search	SMB	Southeast	SaaS	USD
1560228299	855544	18525923	114.73	1	0	5.06	119.79		2/2/2024	2/2/2024 22:56	2/2/2024 23:06				payment_method_entered	Abandoned	ACH	1	1		session_timeout	None	1.3	0	0	0	Desktop	Organic Search	SMB	Northeast	Restaurants	USD
6086817122	189674	80708446	411.84	1	0	36.14	447.98		3/11/2024	3/11/2024 14:47	3/11/2024 14:50	3/11/2024 14:59			payment_attempted	Failed	Card	2	0	1	bank_rejected	Processor timeout	29.1	0	0	0	Desktop	Organic Search	Mid-Market	Southeast	Retail	USD
7282402317	596794	17298976	190.7	3	0	7.73	579.83	1/18/2025	1/17/2025	1/17/2025 3:48	1/17/2025 3:49	1/17/2025 4:04	1/17/2025 3:56	1/17/2025 4:12	payment_captured	Paid	Card	4	0	1	approved	None	7.4	0	17.12	562.71	Desktop	Email Campaign	Mid-Market	Southeast	Restaurants	USD
3792388837	671127	76575372	151.72	3	0	29.44	484.6	9/13/2024	9/11/2024	9/11/2024 14:04	9/11/2024 14:12	9/11/2024 14:17	9/11/2024 14:28	9/11/2024 14:26	payment_captured	Paid	Card	2	0	1	approved	None	12.8	0	14.35	470.25	Tablet	Paid Search	Startup	Southeast	Wholesale	USD
9777077270	596794	64194133	184.76	1	9.24	7.42	182.94		6/1/2024	6/1/2024 6:13	6/1/2024 6:18	6/1/2024 6:30			payment_attempted	Failed	Card	3	1	1	insufficient_funds	AVS mismatch	9.9	0	0	0	Mobile	Paid Search	SMB	Northeast	Wholesale	USD
1146922875	671127	86917127	144.61	1	0	7.47	152.08		6/5/2024	6/5/2024 19:51					checkout_started	Abandoned	Bank Transfer	3	1		customer_abandoned	Session timeout	27.8	0	0	0	Mobile	Social	Enterprise	Southwest	Professional Services	USD
9204997505	337032	41237272	125.58	1	0	2.79	128.37		9/4/2024	9/4/2024 7:00	9/4/2024 7:03	9/4/2024 7:03			payment_attempted	Failed	Card	3	0	1	insufficient_funds	Suspected fraud	38.1	0	0	0	Desktop	Direct	SMB	Northeast	Professional Services	USD
2861122770	224955	48589913	346.36	1	0	23.9	370.26	3/25/2025	3/25/2025	3/25/2025 3:35	3/25/2025 3:46	3/25/2025 3:38	3/25/2025 3:46	3/25/2025 3:48	payment_captured	Paid	Card	2	1	1	approved	None	25.3	0	11.04	359.22	Mobile	Email Campaign	Enterprise	International	Retail	USD
9316634352	585167	10263472	88.21	1	0	6.04	94.25		6/3/2024	6/3/2024 12:14	6/3/2024 12:18				payment_method_entered	Abandoned	Bank Transfer	1	0		session_timeout	None	27.4	0	0	0	Mobile	Email Campaign	Startup	Southeast	Retail	USD
3432554306	596794	65758206	220.54	3	0	10.56	672.18		9/15/2024	9/15/2024 9:05	9/15/2024 9:14				payment_method_entered	Abandoned	Card	3	1		session_timeout	Customer abandoned checkout	15.8	0	0	0	Desktop	Referral	SMB	Midwest	Retail	USD
2867322110	585167	41807009	115.76	1	0	0.83	116.59	6/22/2024	6/20/2024	6/20/2024 19:10	6/20/2024 19:17	6/20/2024 19:15	6/20/2024 19:23	6/20/2024 19:24	payment_captured	Paid	Card	1	1	0	approved	None	10.2	0	3.68	112.91	Mobile	Referral	Enterprise	Southwest	Wholesale	USD
6099995520	431332	30320051	409.27	1	40.93	29.58	397.92		2/29/2024	2/29/2024 20:16	2/29/2024 20:23	2/29/2024 20:32	2/29/2024 20:24		payment_authorized	Abandoned	Card	1	0	1	session_timeout	None	39.7	0	0	0	Mobile	Referral	Startup	Northeast	Healthcare	USD
2969305220	836810	47799755	78.71	1	3.94	2.21	76.98	2/26/2025	2/21/2025	2/21/2025 23:54	2/21/2025 23:55	2/22/2025 0:12	2/22/2025 0:07	2/22/2025 0:21	payment_captured	Paid	Card	1	0	1	approved	None	6.7	0	2.53	74.45	Mobile	Direct	SMB	International	SaaS	USD
5801398833	122870	45254802	68.37	2	0	4.81	141.55		6/13/2024	6/13/2024 10:29	6/13/2024 10:35	6/13/2024 10:46			payment_attempted	Failed	Card	3	0	1	card_declined	Insufficient funds	13	0	0	0	Desktop	Organic Search	Mid-Market	Midwest	Restaurants	USD
4109070469	836810	36438974	69.5	2	20.85	1.91	120.06		2/25/2025	2/25/2025 16:21	2/25/2025 16:22				payment_method_entered	Abandoned	ACH	4	0		customer_abandoned	Session timeout	15.5	0	0	0	Mobile	Referral	Enterprise	West	Nonprofit	GBP
5025962138	122870	96385187	100.54	3	0	13.84	315.46		1/5/2025	1/5/2025 0:50	1/5/2025 0:54				payment_method_entered	Abandoned	ACH	1	0		customer_abandoned	Session timeout	6	0	0	0	Desktop	Referral	SMB	Southeast	Restaurants	USD
4877513731	122870	14069865	93.21	1	0	6.69	99.9		6/22/2024	6/22/2024 12:36					checkout_started	Abandoned	Card	3	1		customer_abandoned	None	7.2	0	0	0	Mobile	Direct	SMB	Northeast	SaaS	USD
6249522833	431332	80640165	460.65	1	92.13	31.06	399.58		4/29/2025	4/29/2025 2:09	4/29/2025 2:14				payment_method_entered	Abandoned	Digital Wallet	1	0		customer_abandoned	None	16.1	0	0	0	Mobile	Partner Marketplace	Startup	Southwest	Retail	USD
4444955468	596794	62910133	157.37	1	0	6.09	163.46	3/30/2024	3/28/2024	3/28/2024 20:07	3/28/2024 20:15	3/28/2024 20:09	3/28/2024 20:25	3/28/2024 20:18	payment_captured	Paid	Card	1	0	1	approved	None	2.4	0	5.04	158.42	Mobile	Organic Search	SMB	West	Professional Services	USD
9838929908	671127	18698544	133.93	2	0	17.95	285.81	3/27/2024	3/25/2024	3/25/2024 4:57	3/25/2024 5:00	3/25/2024 5:16	3/25/2024 5:06	3/25/2024 5:09	payment_captured	Paid	Digital Wallet	2	0	0	approved	None	35.5	0	7.73	278.08	Desktop	Paid Search	Startup	Northeast	Travel	USD
5870352949	122870	48004232	75	1	0	0.11	75.11	1/25/2025	1/22/2025	1/22/2025 12:59	1/22/2025 13:03	1/22/2025 13:01	1/22/2025 13:02	1/22/2025 13:14	payment_captured	Paid	BNPL	1	0	1	approved	None	32.5	0	3.68	71.43	Desktop	Organic Search	SMB	Southeast	Wholesale	USD
5894252521	189674	62355267	349.43	1	69.89	12.28	291.82	4/6/2024	4/5/2024	4/5/2024 19:39	4/5/2024 19:41	4/5/2024 19:49	4/5/2024 19:45	4/5/2024 20:02	payment_captured	Paid	Card	1	0	1	approved	None	12.9	0	8.76	283.06	Desktop	Partner Marketplace	Mid-Market	Northeast	Nonprofit	USD
6571913255	855544	50542815	113.98	1	0	8.61	122.59	3/19/2024	3/17/2024	3/17/2024 23:29	3/17/2024 23:33	3/17/2024 23:35	3/17/2024 23:42	3/17/2024 23:51	payment_captured	Paid	Wire	2	0	1	approved	None	39	0	1.94	120.65	Desktop	Email Campaign	SMB	West	Restaurants	USD
